id,label,label_id,timestamp,year,month,day,year_month,source_dataset,text
1698,True,0,2023-03-23 20:11:23,2023,3,23,2023-03,vnexpress.net,". công an sẽ tổ chức cấp lưu động tại các trường thcs và thpt . soát danh sách học sinh tham gia kỳ thi tốt nghiệp thpt và tuyển sinh vào lớp 10 , đối sánh với dữ liệu cục cảnh sát quản lý hành chính về trật tự xã hội để không để sót bất kỳ trường hợp nào ."
311,True,0,2023-03-30 12:04:00,2023,3,30,2023-03,thanhnien.vn,"sản phẩm tái chế làm ra , chủ yếu cho trẻ con chơi , áp dụng trong việc học , nhất là môn vật lý , nên tôi không bán sản phẩm nào"
2890,False,1,2023-03-29 20:50:00,2023,3,29,2023-03,baochinhphu.vn,"một trong những nội dung thu hút là bán tín chỉ trên thị trường carbon thông qua sản xuất lúa chất lượng cao giảm phát thải , người nông dân khi tham gia đề án sẽ được hưởng thành quả do mình làm ra"
117,True,0,2023-04-09 09:47:00,2023,4,9,2023-04,baochinhphu.vn,"giành vé vào vòng loại thứ 2 bóng đá nữ olympic 2024 sau 2 trận thắng , đội tuyển nữ việt nam đã hoàn thành xuất sắc nhiệm vụ đầu tiên trong năm 2023 thủ đô nepal ,"
747,True,0,2023-03-26 07:20:00,2023,3,26,2023-03,thanhnien.vn,"trước đó , ông lula , người hiếm khi hoãn hoặc hủy công du vì lý do sức khỏe , đã tới argentina vào tháng 1 và mỹ vào tháng 2 , đánh dấu sự thay đổi trong chính sách đối ngoại của brazil dưới thời cựu tổng thống cực hữu jair bolsonaro , người tỏ ra ít quan tâm đến các vấn đề quốc tế hoặc công du nước ngoài ,"
1988,False,1,2023-03-04 21:45:00,2023,3,4,2023-03,baochinhphu.vn,"thông tin về tình hình của đất nước thời gian qua , sau đại dịch covid-19 , phó thủ tướng cho biết nền kinh tế tiếp tục phục hồi và tăng trưởng mạnh mẽ , được các tổ chức quốc tế đánh giá cao . tư duy , mô hình phát triển chuyển mạnh theo hướng kinh tế xanh , carbon thấp , kinh tế tuần hoàn . nhiều chủ trương , chính sách đã và đang được sửa đổi , bổ sung trong nhiều lĩnh vực như đất đai , năng lượng , môi trường sát với thực tiễn , yêu cầu phát triển của đất nước ."
2186,False,1,2023-03-18 14:48:10,2023,3,18,2023-03,nld.com.vn,bệnh nhân 50 tuổi dương vật sưng nề bầm tím gốc đau đang quan hệ tình dục
558,False,1,2023-03-17 21:48:18,2023,3,17,2023-03,vnexpress.net,điểm xét tuyển vào lớp 10 chuyên là tổng điểm bài thi ba môn cơ bản hệ số 1 cộng điểm bài thi chuyên hệ số 2 .
282,True,0,2023-03-22 07:00:57,2023,3,22,2023-03,dantri.com.vn,"so với vẻ ngây ngô khi còn nhỏ , hình ảnh chững chạc , nữ tính tuổi trưởng thành của phương mỹ chi , lâm thanh mỹ , bảo an ... khiến khán giả thích thú ."
2391,False,1,2023-03-21 17:33:51,2023,3,21,2023-03,tuoitre.vn,một cộng sự của alexandre yersin là ông krempf đã hoàn thành nhiệm vụ . ông ấy là người đầu tiên lên đến đỉnh núi ở độ cao 1.500 m . đỉnh này được gọi là hòn bà
634,False,1,2023-03-20 14:14:10,2023,3,20,2023-03,tienphong.vn,"sau khi thực hiện nghi thức tâm linh tại đền tháp bà ponagar , người này và bạn ra bên ngoài đền kể về tháp bà ,"
755,False,1,2023-03-27 20:26:00,2023,3,27,2023-03,thanhnien.vn,saigon morin là khách sạn 4 sao và đang nâng thành 5 sao theo hướng kiến trúc cổ điển độc đáo của miền trung - tây nguyên nhằm phát huy giá trị của một khách sạn lâu đời ở việt nam
2612,True,0,2023-03-30 16:16:03,2023,3,30,2023-03,tuoitre.vn,"thủ tướng singapore lý hiển long cảnh báo hậu quả nếu xảy ra đụng độ giữa mỹ và trung quốc . trong bối cảnh đó , ông lý cho rằng châu á cần tăng cường hợp tác ."
3030,False,1,2023-03-30 16:21:00,2023,3,30,2023-03,thanhnien.vn,người hâm mộ thích thú trước vóc dáng đối lập của hoài thu và các vđv bóng rổ cao đến 2 m của vba 3x3
3010,True,0,2023-03-26 09:52:00,2023,3,26,2023-03,thanhnien.vn,"chatgpt đang thu hút sự quan tâm của gen z trong thời gian gần đây với sức hút và sự mới mẻ của chatgpt , người trẻ phải cần ứng dụng vào đời sống , học tập , công việc ."
1603,True,0,2023-03-30 11:46:00,2023,3,30,2023-03,thanhnien.vn,bệnh nhi nhét pin điện tử vào mũi . pin đã ăn mòn làm hoại tử một phần niêm mạc vách ngăn
248,True,0,2023-03-27 12:03:17,2023,3,27,2023-03,vnexpress.net,"hồi tháng 102019 , trung quốc bắt một giáo sư nhật bản với nghi ngờ làm gián điệp . người này được trả tự do và quay về nhật bản vào tháng sau đó"
301,True,0,2023-03-05 12:33:00,2023,3,5,2023-03,baochinhphu.vn,"sẽ giới thiệu sự kiện , hoạt động năm du lịch quốc gia 2023 trên các kênh truyền thông số ; triển lãm ảnh các ấn phẩm , báo , đẩy mạn truyền thông , quảng bá du lịch việt nam , du lịch bình thuận và năm du lịch quốc gia 2023"
968,True,0,2023-03-22 16:51:32,2023,3,22,2023-03,plo.vn,"ubkt trung ương đã xem xét đề nghị của thành ủy hải phòng thi hành kỷ luật thiếu tướng đỗ hữu ca ,"
758,False,1,2023-03-24 17:42:00,2023,3,24,2023-03,baotintuc.vn,đây cũng là trận đầu tiên của hà lan kể từ sau world cup 2022 họ cũng có nhiều sự thay đổi về mặt nhân sự
2317,True,0,2023-03-22 18:53:14,2023,3,22,2023-03,vnexpress.net,lực lượng không quân ukraine nói rằng họ đã bắn hạ 16 trong số 21 uav tự sát mà nga triển khai . giới chức ukraine cho biết cuộc tập kích nhắm vào một trường trung học cách thủ đô kiev khoảng 80 km về phía nam . đòn tập kích gây thiệt hại cho hai ký túc xá sinh viên và một tòa nhà dùng để học tập .
1577,False,1,2023-03-31 11:19:57,2023,3,31,2023-03,tuoitre.vn,"thứ trưởng bộ nông nghiệp và phát triển nông thôn phùng đức tiến chủ trì họp báo liên quan đến thông tin nông dân trồng lúa lời trên 100 ,"
3035,True,0,2023-03-03 18:59:55,2023,3,3,2023-03,nld.com.vn,"danh ca madonna được cho là đang có một mối quan hệ lãng mạn cùng võ sĩ quyền anh josh popper , 29 tuổi sau khi bà chia tay bạn trai , người mẫu andrew darnell , 23 tuổi ."
1494,True,0,2023-03-25 22:55:30,2023,3,25,2023-03,vnexpress.net,lãnh đạo wagner cho biết hơn 5.000 tù nhân được ân xá sau khi hoàn tất hợp đồng chiến đấu với tập đoàn quân sự tư nhân .
2804,True,0,2023-03-21 11:20:54,2023,3,21,2023-03,plo.vn,phiên xử sơ thẩm không diễn ra như dự kiến . hai luật sư bào chữa cho hai bị cáo có đơn xin hoãn phiên tòa và được tand tỉnh đắk lắk chấp nhận .
1895,True,0,2023-03-24 09:35:00,2023,3,24,2023-03,baotintuc.vn,"ngày 243 , ngọn lửa đại hội thể thao đông nam á lần thứ 32 được rước trong đoàn diễu hành quanh hồ hoàn kiếm , tại trung tâm thủ đô hà nội và các tuyến phố khác ."
1840,True,0,2023-03-18 11:35:00,2023,3,18,2023-03,baochinhphu.vn,"để phát huy vai trò tiên phong , dẫn dắt của khối doanh nghiệp trực thuộc ủy ban trong phát triển kinh tế-xã hội , bộ trưởng nguyễn chí dũng đề xuất 6 giải pháp bốn là , tiếp tục nâng cao hiệu quả quản lý , hoạt động của ủy ban , tiếp tục nghiên cứu , sửa đổi khung thể chế pháp lý đồng bộ để làm rõ hơn vị trí , vai trò của ủy ban ."
1073,True,0,2023-03-14 14:41:00,2023,3,14,2023-03,baotintuc.vn,các chuyên gia cảnh báo bộ lọc hình ảnh filter mới của nền tảng chia sẻ video tiktok đang quảng bá một tiêu chuẩn sắc đẹp phi thực tế ở phụ nữ trẻ và ảnh hưởng tiêu cực đến tâm lý của người dùng các chuyên gia công nghệ nhận định ứng dụng này cho phép người dùng thấy được hình ảnh cực kì thuyết phục về ngoại hình được cải thiện của mình . đây cũng là một điểm nổi bật của bold glamour khi nó làm được điều mà các ứng dụng khác chưa thể
36,False,1,2023-03-21 12:02:14,2023,3,21,2023-03,nld.com.vn,"tuy nhiên , nhờ sự hỗ trợ của đội ngũ bác sĩ thông qua chế độ ăn uống , nghỉ ngơi cũng như điều chỉnh lịch tập luyện theo múi giờ mới nên toàn đội đã có sự bắt nhịp khá tốt chỉ sau 2 ngày tại qatar ."
1,True,0,2023-03-18 23:00:00,2023,3,18,2023-03,baochinhphu.vn,"thay mặt chính phủ , thủ tướng chính phủ , phó thủ tướng trần hồng hà chúc mừng đài truyền hình việt nam , đài truyền hình các tỉnh , thành phố trên cả nước , các đơn vị sản xuất truyền hình và tp . hải phòng đã tổ chức rất thành công sự kiện quan trọng này sau 2 năm gián đoạn do đại dịch covid-19 ."
1939,True,0,2023-03-09 09:15:27,2023,3,9,2023-03,tuoitre.vn,"theo luật hoàng gia anh , cháu của quân chủ sẽ có thể được gọi là hoàng tử hoặc công chúa , như vậy các con của hoàng tử harry , là cháu nội của vua charles iii , bao gồm archie 3 tuổi và lilibet 1 tuổi , đủ điều kiện để nhận các tước vị khi ông nội đã trở thành vua vào tháng 9-2022 ."
1940,True,0,2023-03-17 05:00:00,2023,3,17,2023-03,vnexpress.net,"từ ngày 173 đến 224 , mỗi tuần cuộc thi sáng kiến khoa học do vnexpress tổ chức sẽ có mini game quay số tìm chủ nhân may mắn để trao quà . khi bình chọn cho các sáng kiến , sản phẩm dự thi tại vòng loại và chung kết của cuộc thi sáng kiến khoa học 2023 , độc giả vnexpress sẽ có cơ hội nhận được 01 pin sạc dự phòng xiaomi power bank 3 10,000 mah ultra compact , trị giá 600.000 đồng ."
734,False,1,2023-03-10 18:04:24,2023,3,10,2023-03,plo.vn,"như vậy với việc được bộ gd đt phê duyệt bổ sung 11 địa điểm liên kết tổ chức thi cấp chứng chỉ ielts trên cả nước , nâng tổng số 15 địa điểm thi ielts của idp tại hà nội , tp.hcm , đà nẵng , hải phòng , hạ long , vinh , đắk lắk , bình dương , đồng nai , bà rịa vũng tàu , bình thuận và cần thơ ."
2753,True,0,2023-03-27 17:00:00,2023,3,27,2023-03,thanhnien.vn,"với phương châm giáo dục hiện đại "" cá thể hóa "" , tố chất và năng khiếu riêng của mỗi học sinh luôn phải được quan tâm và tạo điều kiện để được nuôi dưỡng và phát triển . những chương trình âm nhạc trong trường học là cái nôi để học sinh thể hiện tài năng nghệ thuật , thử thách và vượt qua giới hạn của bản thân , phát triển năng khiếu và tạo tiền đề trong con đường đi đến nghệ thuật chuyên nghiệp sau này ."
1621,True,0,2023-04-10 16:14:00,2023,4,10,2023-04,baochinhphu.vn,"khẩn trương khôi phục tỷ lệ tiêm chủng các vaccine đồng thời triển khai các hoạt động tiêm chủng bù mũi , tiêm bổ sung cho đối tượng vùng có nguy cơ cao"
252,True,0,2023-04-10 16:43:00,2023,4,10,2023-04,baochinhphu.vn,"hai bên đánh giá cao những thành quả nổi bật , quan trọng trong quan hệ hợp tác giữa hai trên tất cả lĩnh vực sau hơn 60 năm hai nước thiết lập quan hệ ngoại giao và 45 năm ký kết hiệp ước hợp tác và hữu nghị ; nhất trí tập trung triển khai các thỏa thuận hợp tác giữa hai nước ,"
2729,False,1,2023-03-22 18:01:00,2023,3,22,2023-03,thanhnien.vn,"hòa chọn du học úc song ngành anh tốt nghiệp đh với điểm trung bình 3.33 4.0 ,"
1241,True,0,2023-01-27 12:02:00,2023,1,27,2023-01,baochinhphu.vn,hiệp hội các quốc gia đông nam á asean vừa công bố khung phát triển du lịch bền vững hậu đại dịch covid-19 nhằm định hướng cho chương trình phát triển du lịch của asean
2321,True,0,2023-03-23 14:47:22,2023,3,23,2023-03,tienphong.vn,"vào ngày 18 tháng 3 vừa qua , trường quốc tế song ngữ victoria nam sài gòn và đối tác chiến lược vietjet air phối hợp tổ chức thành công khóa học đầu tiên trong hoạt động trải nghiệm hướng nghiệp thực tế ngành hàng không born to fly ."
952,False,1,2023-04-15 18:13:00,2023,4,15,2023-04,baochinhphu.vn,"cố võ sư chánh chưởng quản nguyễn văn chiếu đã cùng các võ sư đưa vovinam việt võ đạo lan tỏa đến bạn bè quốc tế khắp năm châu vovinam đã có mặt ở hơn 70 quốc gia , vùng lãnh thổ trên thế giới"
2980,False,1,2023-03-27 12:09:55,2023,3,27,2023-03,dantri.com.vn,"sau khi biết chồng bị bắt , mai chứng kiến việc cơ quan điều tra thu giữ toàn bộ tài sản của công ty nhưng vẫn chỉ đạo huỳnh kim thắng nhân viên kế toán chuyển số tiền 13 tỷ đồng có nguồn gốc bất hợp pháp vào tài khoản của mình , sử dụng cho mục đích cá nhân ."
935,True,0,2023-03-20 14:00:00,2023,3,20,2023-03,thanhnien.vn,"đi qua 2 năm dịch bệnh đầy thử thách , nhưng chỉ trong 3 tháng đầu năm 2023 , tổ chức giáo dục ila đã liên tục mở rộng thêm chi nhánh ,"
810,False,1,2023-03-24 23:21:30,2023,3,24,2023-03,plo.vn,"chiều ngày 23-3 , khách đến tiệm tại tiệm spa hương rosa phát hiện nữ chủ tiệm là chị vtmh 41 tuổi tử vong trên sàn nhà với nhiều vết đâm trên cơ thể . bên cạnh đó , một số đồ đạc bên trong tiệm cũng bị xáo trộn ."
1548,True,0,2023-03-30 08:13:00,2023,3,30,2023-03,thanhnien.vn,cảnh báo 23 số việc làm ở mỹ và châu âu ở một số mức độ nào đó đang đối mặt nguy cơ đến từ công nghệ trí thông minh nhân tạo nếu thể hiện đúng tiềm năng của nó
551,False,1,2023-03-26 07:01:00,2023,3,26,2023-03,nld.com.vn,"warm hugs nổi tiếng với chương trình thiện nguyện thường niên mang tên "" nắng ấm biên cương "" trải qua 6 mùa . hơn 30 chương trình từ thiện lớn nhỏ ,"
2887,False,1,2023-03-31 09:07:00,2023,3,31,2023-03,thanhnien.vn,"trong nghiên cứu trên động vật sau 20 tuần ăn , những con chuột sau đó được dùng thuốc hoặc giả dược , với liều lượng 3 ngày một lần trong 6 tuần tiếp theo . kết quả cho thấy những con chuột được tiêm thuốc đã không tăng cân ngay cả khi áp dụng chế độ ăn giàu chất béo"
986,False,1,2023-03-29 06:16:42,2023,3,29,2023-03,dantri.com.vn,"hình ảnh từ video cho thấy , siêu pháo bm-21 grad đã được lực lượng nga ngụy trang ở vùng donetsk , miền đông ukraine . tuy nhiên , uav của ukraine vẫn phát hiện ra mục tiêu và thực hiện cuộc tấn công khiến khí tài của nga bốc cháy . một số video đã ghi lại các trận tập kích bằng máy bay không người lái của ukraine video được công bố trên mạng xã hội"
1046,False,1,2023-03-05 18:30:00,2023,3,5,2023-03,baochinhphu.vn,"theo chương trình nghị sự kỳ họp được công bố ngày 43 , ngoài việc xem xét các báo cáo của chính phủ ... , kỳ họp sẽ bầu chọn và quyết định một số chức danh lãnh đạo nhà nước trung quốc ."
512,True,0,2023-03-29 13:53:42,2023,3,29,2023-03,tuoitre.vn,"theo bộ thể thao nga , khuyến nghị cho người nga tham gia các giải đấu quốc tế với tư cách trung lập của ioc là "" phân biệt đối xử "" ."
1727,False,1,2023-03-23 16:05:15,2023,3,23,2023-03,tuoitre.vn,"sau tết nguyên đán , một số học sinh lớp 10 a10 quay trở lại trường lớp với màu tóc được nhuộm light sáng như màu khói , màu vàng , không đúng với nội quy của trường . cô giáo chủ nhiệm đã nhiều lần nhắc nhở đa số các em đã chấp hành nhuộm lại màu tóc tự nhiên , duy chỉ còn nữ sinh l . n . l . p . chưa chấp hành tóc báo do tóc yếu nên chờ dài hơn sẽ cắt bỏ"
497,True,0,2023-03-30 10:31:17,2023,3,30,2023-03,dantri.com.vn,"đơn vị tổ chức mới đây đã lên tiếng việc hủy đêm nhạc của hiền hồ và trịnh thăng bình . sự kiện dự kiến diễn ra ngày 224 tại quảng ninh . do một số lý do khách quan nên btc quyết định dừng đêm nhạc này . chúng tôi cũng tiếp thu những ý kiến từ phía khán giả . những ai đã mua vé xem đêm nhạc , có thể liên hệ với chúng tôi để được hoàn tiền 100 "" , đại diện btc cho hay ."
1255,False,1,2023-03-26 11:08:00,2023,3,26,2023-03,nld.com.vn,"với khả năng kích thích trí não , rèn luyện các thói quen tư duy , khơi dậy sự sáng tạo , phát triển kỹ năng lập kế hoạch , tầm nhìn cờ vua có những thế mạnh nhất định so với các phương pháp giáo dục truyền thống , từ đó có hiệu quả bổ trợ các môn học văn hóa , đặc biệt đối với các môn tự nhiên ."
1304,True,0,2023-03-24 19:50:00,2023,3,24,2023-03,baotintuc.vn,"bà tôn thị ngọc hạnh , phó chủ tịch ubnd tỉnh đắk nông cho biết : giáo dục đào tạo dù đã đạt được những thành tựu nhất định nhưng vẫn đứng trước nhiều khó khăn"
2652,False,1,2023-03-15 06:02:00,2023,3,15,2023-03,baotintuc.vn,"việc những tai nghe này có thể phát hiện rung nhĩ là có vẻ đúng . tuy nhiên , chúng cần trải qua thẩm định lâm sàng và còn một chặng đường dài để sử dụng hàng ngày ."
1414,False,1,2023-03-31 08:55:00,2023,3,31,2023-03,thanhnien.vn,tổng thống uae đã bổ nhiệm con trai cả làm thái tử của abu dhabi đài cnn đưa tin ngày 30.3
473,False,1,2023-03-30 11:46:00,2023,3,30,2023-03,thanhnien.vn,bé đang chơi một mình thì bất ngờ chạy vào nhà báo với người thân vừa nhét đồ chơi vào mũi . sau đó bé than đau bé không hợp tác nên không lấy được dị vật .
2622,True,0,2023-03-25 08:44:18,2023,3,25,2023-03,tienphong.vn,"ngày 2432023 , tại hà nội , ngân hàng nông nghiệp và phát triển nông thôn việt nam agribank trang trọng tổ chức lễ đón nhận huân chương lao động hạng nhất , chào mừng kỷ niệm 35 năm ngày thành lập 2631988 - 2632023 ."
3017,False,1,2023-03-07 19:28:31,2023,3,7,2023-03,plo.vn,"ông b được xét nghiệm máu và kết quả cho thấy các chất chỉ điểm ung thư gan như afp , pivka ii không cao . ông b được xác định là ung thư gan nguyên phát"
2016,True,0,2023-03-20 08:24:20,2023,3,20,2023-03,plo.vn,một nhóm tay súng bắn chết 9 và bắn bị thương 2 công dân trung quốc thi thể của các nạn nhân đã được đưa về thủ đô bangui ch trung phi .
840,True,0,2023-03-29 10:07:00,2023,3,29,2023-03,thanhnien.vn,"người không thể thay thể trong tay hlv southgate afp harry kane đã ghi bàn giúp tuyển anh giành được chiến thắng đầu tiên trong 62 năm trên đất ý , cầu thủ ghi bàn nhiều nhất xưa nay cho đội tuyển anh ."
542,False,1,2023-03-24 10:54:00,2023,3,24,2023-03,baochinhphu.vn,"theo quyết định của bộ trưởng bộ quốc phòng , thượng tá nguyễn tiến dũng , phó chính ủy sư đoàn 968 giữ chức chủ nhiệm chính trị học viện hậu cần nhà trường , bộ tham mưu quân khu 4 giữ chức phó chỉ huy trưởng , tham mưu trưởng bộ chqs tỉnh thừa thiên huế ."
2344,True,0,2023-03-22 10:13:00,2023,3,22,2023-03,baochinhphu.vn,điều kiện của phương tiện để được áp dụng quy định này là có năm sản xuất đến năm nộp hồ sơ đề nghị cấp giấy chứng nhận kiểm định dưới 2 năm miễn kiểm định lần đầu đối với xe cơ giới chưa qua sử dụng và
1470,False,1,2023-02-25 14:14:51,2023,2,25,2023-02,plo.vn,"có 10 bệnh nhân do tuổi cao sức yếu , bệnh tình nặng đi lại khó khăn , đoàn đã cử hai bác sĩ và cán bộ phường đến khám , kê toa thuốc tại nhà . kết quả ban đầu cho thấy phần lớn các cô bác do tuổi cao sức yếu bị bệnh xương khớp , tim mạch nên đi lại khó khăn ."
1386,False,1,2023-03-15 10:15:57,2023,3,15,2023-03,vnexpress.net,"vòng xoay nút giao ngọc hội tổng vốn đầu tư hơn 1.300 tỷ đồng , khởi công từ năm 2017 , ban đầu công trình dự kiến hoàn thành sau hai năm , song chậm tiến độ do vướng mặt bằng ."
1719,False,1,2023-03-30 12:04:00,2023,3,30,2023-03,thanhnien.vn,"những khi rảnh , ông còn giúp học sinh viết chữ đẹp . mùa hè , hai vợ chồng không chỉ dạy chữ cho trẻ mà còn luyện viết chữ đẹp cho cả người lớn ."
969,True,0,2023-03-19 06:34:00,2023,3,19,2023-03,plo.vn,"ba bị cáo nguyên là giám đốc các công ty cung cấp dịch vụ thám tử tư đã tìm tới dữ liệu số điện thoại , lịch sử cuộc gọi , định vị , sao kê tài khoản từ nhân viên nhà mạng . hành vi này đã bị cấp sơ thẩm tuyên phạm vào tội đưa hoặc sử dụng trái phép thông tin mạng máy tính , mạng viễn thông , với mức án 12-15 tháng tù"
2681,False,1,2023-03-28 11:45:03,2023,3,28,2023-03,dantri.com.vn,"việc ngân hàng phải sử dụng thanh toán không dùng tiền mặt để thanh toán số tiền mua trái phiếu doanh nghiệp cho doanh nghiệp hoặc bên bán trái phiếu doanh nghiệp . kiểm soát giao dịch và mục đích sử dụng vốn của doanh nghiệp thuận tiện hơn trong quá trình giám sát tín dụng và quản trị rủi ro , tránh tình trạng giao dịch tiền mặt dẫn đến mục đích sử dụng vốn khó có thể đảm bảo việc xác minh và đánh giá ."
1916,True,0,2023-03-30 16:37:00,2023,3,30,2023-03,baochinhphu.vn,"phó thủ tướng nhấn mạnh tầm quan trọng , sự cần thiết của quy hoạch tình hình cung ứng xăng dầu có nhiều biến động , khó khăn , bất ổn , có thể gây ảnh hưởng lập tức đến thị trường trong nước ."
527,True,0,2023-03-30 19:43:00,2023,3,30,2023-03,baotintuc.vn,"thủ tướng chính phủ phạm minh chính vừa ký quyết định 320 qđ-ttg kiện toàn nhân sự ban chỉ đạo quốc gia về hội nhập quốc tế . theo đó , sửa đổi khoản 1 và khoản 2 điều 1 về nhân sự tại quyết định số 596 qđ-ttg của thủ tướng chính phủ về việc thành lập ban chỉ đạo quốc gia về hội nhập quốc tế"
500,False,1,2022-09-12 16:08:00,2022,9,12,2022-09,baochinhphu.vn,"đánh giá việt nam đã tạo được uy tín vững chắc , với các chính sách và chỉ đạo kịp thời của chính phủ đại diện hiệp hội thương mại hoa kỳ amcham - ông ramachandran as phát biểu tại hội nghị chiều 129 , đại diện hiệp hội thương mại hoa kỳ tại việt nam"
1052,False,1,2023-03-20 18:10:56,2023,3,20,2023-03,vnexpress.net,"trừ môn văn thi tự luận , các môn còn lại thi trắc nghiệm ."
1701,True,0,2023-03-29 18:04:00,2023,3,29,2023-03,baotintuc.vn,"ngày 293 , hãng thông tấn ria novosti dẫn lời thứ trưởng ngoại giao nga sergei ryabkov tuyên bố moskva sẽ không thay đổi lập trường đình chỉ tham gia hiệp ước cắt giảm vũ khí tấn công chiến lược mới"
2176,True,0,2023-03-24 12:05:05,2023,3,24,2023-03,nld.com.vn,- gakpo và 4 tuyển thủ hà lan khác buộc phải rời khỏi đội tuyển hà lan trước trận đấu với pháp tại vòng loại euro 2024 vì nhiễm virus .
2368,True,0,2023-03-29 06:26:00,2023,3,29,2023-03,dantri.com.vn,"theo điều tra ban đầu , sáng ngày 32 , công an phường 17 quận gò vấp nhận tin báo qua điện thoại từ một người đàn ông không rõ lai lịch tố giác một người phụ nữ đang dừng xe máy trước căn nhà trên đường lê đức thọ có hành vi tàng trữ trái phép chất ma túy . qua kiểm tra , công an phát hiện n . b . p . a . 20 tuổi , ngụ quận 12 đang cất giấu 3,2 gram ma túy trong cốp xe , ví da treo cùng chìa khóa xe và trong 2 bịch bánh tráng treo trên xe . khám xét khẩn cấp chỗ ở của a . , lực lượng chức năng thu giữ thêm 1,7 gram ma túy ở lỗ thông gió trên cửa ra vào nhà vệ sinh tại tầng trệt"
234,False,1,2023-03-30 13:10:00,2023,3,30,2023-03,baotintuc.vn,"tháng 2 vừa qua , tổng thống mỹ joe biden đã đề cử ông ajay banga , một người mỹ gốc ấn , cựu giám đốc điều hành công ty mastercard inc , giữ cương vị chủ tịch wb thay ông david malpass dự kiến sẽ rời nhiệm sở vào tháng 6 tới . bà cũng hy vọng ứng viên ajay banga do mỹ đề cử sẽ được bầu làm chủ tịch wb , với trọng trách cải tổ lại ngân hàng này để ứng phó tốt hơn với các thách thức của thế kỷ 21 , bao gồm khí hậu , các đại dịch và xung đột ."
2277,True,0,2023-03-23 21:01:45,2023,3,23,2023-03,tuoitre.vn,"kết quả là phút 22 , mở tỉ số cho thái sơn nam lưu nhất tiến đã cân bằng tỉ số 1-1 cho sahako"
1750,True,0,2023-03-27 08:00:00,2023,3,27,2023-03,baotintuc.vn,"tôi phải đọc nhiều tài liệu chuyên ngành và học hỏi kỹ thuật viết kịch bản , dẫn chương trình ... . viết xong kịch bản , thu trang lên trường quay tập và thử trước ống kính nhiều giờ , nhiều lần để không bị bỡ ngỡ . vốn đứng sau ngòi bút , nay lại chuyển thành mc , tôi cũng khá lo lắng , tập đi tập lại nhiều lần , việc đối diện với các khách mời toàn là các cây đa cây đề , trong lĩnh vực đất đai , phóng viên không khỏi bị ngợp ."
1408,True,0,2023-03-27 11:00:10,2023,3,27,2023-03,vnexpress.net,"năm 2022 , hà nội đã tổ chức bồi dưỡng theo chuẩn ielts cho hơn 3.600 giáo viên tiếng anh phổ thông hơn 200 người đạt 6.5 ielts trở lên được cử đi học tại australia , trong hai tuần cuối năm 2022 ."
780,False,1,2023-03-09 17:32:00,2023,3,9,2023-03,baochinhphu.vn,"theo ttxvn , tòa án quận trung tâm seoul , hàn quốc ngày 72 đã ra phán quyết sơ thẩm yêu cầu chính phủ hàn quốc bồi thường hơn 30 triệu won 23.900 usd cho bà nguyễn thị thanh , nguyên đơn trong vụ kiện liên quan tới vụ thảm sát năm 1968 tại làng phong nhị , phường điện an , thị xã điện bàn , tỉnh quảng nam"
1487,False,1,2023-03-28 16:12:08,2023,3,28,2023-03,tuoitre.vn,"anh quang cuối cùng cũng nuôi thuần dưỡng mực thành công 45 lồng , bè anh xuất bán khoảng 1 tấn mực sống tháng ."
2367,True,0,2023-03-20 08:00:37,2023,3,20,2023-03,tienphong.vn,"fucoidan kết hợp cùng nấm agaricus giúp sản sinh ra nhiều tế bào miễn dịch tự nhiên nk natural killer và nâng cao sự hoạt động của chúng . nhờ khả năng hỗ trợ củng cố hệ miễn dịch , fucoidan và nấm agaricus nâng cao chất lượng bạch cầu , xây dựng hàng rào bảo vệ khỏe mạnh , hỗ trợ chống lại các tác nhân gây bệnh cơ hội ."
2802,False,1,2023-03-30 18:45:31,2023,3,30,2023-03,dantri.com.vn,"mỗi tháng , ukraine ước tính dành hơn 3 tỷ usd cho chi tiêu quân sự để đối phó với chiến dịch quân sự đặc biệt của nga . nước này đang chi 130 tỷ hryvnia mỗi tháng cho quân sự ."
233,True,0,2023-03-24 10:54:00,2023,3,24,2023-03,baochinhphu.vn,"bộ chqs tỉnh thừa thiên huế có 2 đồng chí nhận chức vụ mới . thượng tá phan thắng giữ chức chỉ huy trưởng bộ chqs tỉnh thừa thiên huế thượng tá lê huy nghĩa , giữ chức phó chỉ huy trưởng , tham mưu trưởng bộ chqs tỉnh thừa thiên huế ."
2232,True,0,2023-03-25 17:42:00,2023,3,25,2023-03,nld.com.vn,"trong lần cập nhật bảng xếp hạng fifa mới nhất , tuyển nữ chdcnd triều tiên đã không còn xuất hiện ."
472,True,0,2023-03-29 12:23:54,2023,3,29,2023-03,dantri.com.vn,"bộ công an vừa tổ chức họp báo thông tin về tình hình , kết quả các mặt công tác công an quý i 2023 , nhiệm vụ công tác trọng tâm thời gian tới , tại hà nội , vào chiều qua 283 ."
2942,True,0,2023-03-31 08:55:00,2023,3,31,2023-03,thanhnien.vn,"tổng thống uae đã bổ nhiệm con trai cả làm thái tử của abu dhabi , tiểu vương quốc lớn nhất của quốc gia này ."
1484,False,1,2023-03-28 09:55:00,2023,3,28,2023-03,thanhnien.vn,ba của nam sinh lớp 12 này đã qua đời trước đó nên học sinh này chạy ngay vào phòng giám thị báo cáo sự việc .
